id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
619940855,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68686,SAN MIGUEL,Municipal,,999,,VOTOS EN BLANCO,,,5,0
619940856,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,Municipal,18480001,51,1,CAMARGO,LUQUE,GILBERTO,3537,1
619940856,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,Municipal,,994,,RESTO DE VOTACION,,,5097,0
619940856,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,Municipal,,998,,VOTOS NULOS,,,347,0
619940856,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,Municipal,,999,,VOTOS EN BLANCO,,,30,0
619940857,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68705,SANTA BARBARA,Municipal,18490002,51,1,GALVIS,ARENAS,GERARDO,481,1
619940857,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68705,SANTA BARBARA,Municipal,,994,,RESTO DE VOTACION,,,373,0
619940857,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68705,SANTA BARBARA,Municipal,,998,,VOTOS NULOS,,,35,0
619940857,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68705,SANTA BARBARA,Municipal,,999,,VOTOS EN BLANCO,,,3,0
619940858,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68720,SANTA HELENA DEL OPON,Municipal,19949998,51,1,MENESES,OLARTE,TELESFORO,727,1
619940858,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68720,SANTA HELENA DEL OPON,Municipal,,994,,RESTO DE VOTACION,,,697,0
619940858,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68720,SANTA HELENA DEL OPON,Municipal,,998,,VOTOS NULOS,,,47,0
619940858,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68720,SANTA HELENA DEL OPON,Municipal,,999,,VOTOS EN BLANCO,,,6,0
619940859,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68745,SIMACOTA,Municipal,18480001,51,1,VASQUEZ,ARDILA,RICARDO,1462,1
619940859,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68745,SIMACOTA,Municipal,,994,,RESTO DE VOTACION,,,993,0
619940859,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68745,SIMACOTA,Municipal,,998,,VOTOS NULOS,,,102,0
619940859,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68745,SIMACOTA,Municipal,,999,,VOTOS EN BLANCO,,,13,0
619940860,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68755,SOCORRO,Municipal,18480001,51,1,ORDONEZ,V,PLINIO ENRIQUE,2886,1
619940860,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68755,SOCORRO,Municipal,,994,,RESTO DE VOTACION,,,4719,0
619940860,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68755,SOCORRO,Municipal,,998,,VOTOS NULOS,,,337,0
619940860,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68755,SOCORRO,Municipal,,999,,VOTOS EN BLANCO,,,29,0
619940861,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68770,SUAITA,Municipal,18480001,51,1,CAMACHO,NEIRA,CAMILO,2182,1
619940861,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68770,SUAITA,Municipal,,994,,RESTO DE VOTACION,,,2013,0
619940861,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68770,SUAITA,Municipal,,998,,VOTOS NULOS,,,206,0
619940861,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68770,SUAITA,Municipal,,999,,VOTOS EN BLANCO,,,10,0
619940862,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68773,SUCRE,Municipal,18490002,51,1,ARIZA,ROJAS,JULIO NELSON,1934,1
619940862,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68773,SUCRE,Municipal,,994,,RESTO DE VOTACION,,,1894,0
619940862,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68773,SUCRE,Municipal,,998,,VOTOS NULOS,,,92,0
619940862,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68773,SUCRE,Municipal,,999,,VOTOS EN BLANCO,,,11,0
619940863,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68780,SURATA,Municipal,18490002,51,1,VILLAMIZAR,E,NELSON,1194,1
619940863,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68780,SURATA,Municipal,,994,,RESTO DE VOTACION,,,0,0
619940863,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68780,SURATA,Municipal,,998,,VOTOS NULOS,,,168,0
619940863,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68780,SURATA,Municipal,,999,,VOTOS EN BLANCO,,,36,0
619940864,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68820,TONA,Municipal,18480001,51,1,BARROSO,HERRERA,OLIMPO,733,1
619940864,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68820,TONA,Municipal,,994,,RESTO DE VOTACION,,,1319,0
619940864,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68820,TONA,Municipal,,998,,VOTOS NULOS,,,98,0
619940864,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68820,TONA,Municipal,,999,,VOTOS EN BLANCO,,,17,0
619940865,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68855,VALLE DE SAN JOSE,Municipal,18480001,51,1,HERNANDEZ,B,JOSE ARTURO,1359,1
619940865,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68855,VALLE DE SAN JOSE,Municipal,,994,,RESTO DE VOTACION,,,709,0
619940865,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68855,VALLE DE SAN JOSE,Municipal,,998,,VOTOS NULOS,,,87,0
619940865,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68855,VALLE DE SAN JOSE,Municipal,,999,,VOTOS EN BLANCO,,,7,0
619940866,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68861,VELEZ,Municipal,18490002,51,1,ROA,ARDILA,HECTOR HERNANDO,2351,1
619940866,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68861,VELEZ,Municipal,,994,,RESTO DE VOTACION,,,3750,0
619940866,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68861,VELEZ,Municipal,,998,,VOTOS NULOS,,,425,0
619940866,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68861,VELEZ,Municipal,,999,,VOTOS EN BLANCO,,,58,0
619940867,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68867,VETAS,Municipal,18490002,51,1,CABEZA,MONOGA,AMANDA,416,1
619940867,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68867,VETAS,Municipal,,994,,RESTO DE VOTACION,,,377,0
619940867,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68867,VETAS,Municipal,,998,,VOTOS NULOS,,,32,0
619940867,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68867,VETAS,Municipal,,999,,VOTOS EN BLANCO,,,3,0
619940868,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68872,VILLANUEVA,Municipal,18490002,51,1,GOMEZ,PATINO,JOSE LUIS,1456,1
619940868,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68872,VILLANUEVA,Municipal,,994,,RESTO DE VOTACION,,,1432,0
619940868,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68872,VILLANUEVA,Municipal,,998,,VOTOS NULOS,,,88,0
619940868,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68872,VILLANUEVA,Municipal,,999,,VOTOS EN BLANCO,,,15,0
619940869,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68895,ZAPATOCA,Municipal,19949998,51,1,SUAREZ,G,CESAR AUGUSTO,1940,1
619940869,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68895,ZAPATOCA,Municipal,,994,,RESTO DE VOTACION,,,1464,0
619940869,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68895,ZAPATOCA,Municipal,,998,,VOTOS NULOS,,,95,0
619940869,1994,Alcaldía Municipal,Octubre 30,68,SANTANDER,68895,ZAPATOCA,Municipal,,999,,VOTOS EN BLANCO,,,45,0
619940870,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70001,SINCELEJO,Municipal,18480001,50,1,GOMEZ,REVOLLO,ALBERTO LIZARDO,25418,1
619940870,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70001,SINCELEJO,Municipal,18480001,51,1,GUERRA,DE LA ESPRIELLA,VICTOR,18487,0
619940870,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70001,SINCELEJO,Municipal,,998,,VOTOS NULOS,,,3599,0
619940870,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70001,SINCELEJO,Municipal,,999,,VOTOS EN BLANCO,,,1413,0
619940871,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70110,BUENAVISTA,Municipal,18490002,51,1,MORENO,SIERRA,PEDRO LEON,1758,1
619940871,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70110,BUENAVISTA,Municipal,,994,,RESTO DE VOTACION,,,1474,0
619940871,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70110,BUENAVISTA,Municipal,,998,,VOTOS NULOS,,,104,0
619940871,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70110,BUENAVISTA,Municipal,,999,,VOTOS EN BLANCO,,,76,0
619940872,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70124,CAIMITO,Municipal,18480001,51,1,PASTRANA,,EDUARDO ENRIQUE,897,1
619940872,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70124,CAIMITO,Municipal,,994,,RESTO DE VOTACION,,,1565,0
619940872,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70124,CAIMITO,Municipal,,998,,VOTOS NULOS,,,143,0
619940872,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70124,CAIMITO,Municipal,,999,,VOTOS EN BLANCO,,,71,0
619940873,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70204,COLOSO,Municipal,18480001,51,1,ARRIETA,NARVAEZ,EMIRO,1330,1
619940873,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70204,COLOSO,Municipal,,994,,RESTO DE VOTACION,,,1543,0
619940873,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70204,COLOSO,Municipal,,998,,VOTOS NULOS,,,80,0
619940873,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70204,COLOSO,Municipal,,999,,VOTOS EN BLANCO,,,55,0
619940874,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70215,COROZAL,Municipal,18480001,51,1,GOMEZ,M,EDUARDO ANTONIO,6642,1
619940874,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70215,COROZAL,Municipal,,994,,RESTO DE VOTACION,,,10020,0
619940874,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70215,COROZAL,Municipal,,998,,VOTOS NULOS,,,632,0
619940874,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70215,COROZAL,Municipal,,999,,VOTOS EN BLANCO,,,547,0
619940875,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70230,CHALAN,Municipal,18490002,51,1,MARTINEZ,,ALVARO SEGUNDO,988,1
619940875,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70230,CHALAN,Municipal,,994,,RESTO DE VOTACION,,,983,0
619940875,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70230,CHALAN,Municipal,,998,,VOTOS NULOS,,,46,0
619940875,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70230,CHALAN,Municipal,,999,,VOTOS EN BLANCO,,,43,0
619940876,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70235,GALERAS,Municipal,18490002,51,1,HERNANDEZ,N,MARIA OTILIA,3677,1
619940876,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70235,GALERAS,Municipal,,994,,RESTO DE VOTACION,,,2409,0
619940876,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70235,GALERAS,Municipal,,998,,VOTOS NULOS,,,171,0
619940876,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70235,GALERAS,Municipal,,999,,VOTOS EN BLANCO,,,82,0
619940877,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70265,GUARANDA,Municipal,18480001,51,1,MARTINEZ,,TARCISIO MIGUEL,2295,1
619940877,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70265,GUARANDA,Municipal,,994,,RESTO DE VOTACION,,,1773,0
619940877,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70265,GUARANDA,Municipal,,998,,VOTOS NULOS,,,109,0
619940877,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70265,GUARANDA,Municipal,,999,,VOTOS EN BLANCO,,,92,0
619940878,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70400,LA UNION,Municipal,18480001,51,1,LOPEZ,FLOREZ,MILETH,1836,1
619940878,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70400,LA UNION,Municipal,,994,,RESTO DE VOTACION,,,1715,0
619940878,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70400,LA UNION,Municipal,,998,,VOTOS NULOS,,,161,0
619940878,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70400,LA UNION,Municipal,,999,,VOTOS EN BLANCO,,,19,0
619940879,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70418,LOS PALMITOS,Municipal,18480001,51,1,DOMINGUEZ,DE M,LUZ MARIA,3229,1
619940879,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70418,LOS PALMITOS,Municipal,,994,,RESTO DE VOTACION,,,2927,0
619940879,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70418,LOS PALMITOS,Municipal,,998,,VOTOS NULOS,,,226,0
619940879,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70418,LOS PALMITOS,Municipal,,999,,VOTOS EN BLANCO,,,192,0
619940880,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70429,MAJAGUAL,Municipal,18480001,51,1,GOMEZ,OSORIO,JOSE FRANCISCO,5848,1
619940880,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70429,MAJAGUAL,Municipal,,994,,RESTO DE VOTACION,,,3842,0
619940880,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70429,MAJAGUAL,Municipal,,998,,VOTOS NULOS,,,205,0
619940880,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70429,MAJAGUAL,Municipal,,999,,VOTOS EN BLANCO,,,102,0
619940881,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70473,MORROA,Municipal,19940017,51,1,RAMIREZ,S,VICTOR WILLIAM,1660,1
619940881,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70473,MORROA,Municipal,,994,,RESTO DE VOTACION,,,1630,0
619940881,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70473,MORROA,Municipal,,998,,VOTOS NULOS,,,68,0
619940881,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70473,MORROA,Municipal,,999,,VOTOS EN BLANCO,,,79,0
619940882,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70508,OVEJAS,Municipal,18480001,51,1,MUSSY,RETON,EDWIN JOSE,3466,1
619940882,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70508,OVEJAS,Municipal,,994,,RESTO DE VOTACION,,,4336,0
619940882,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70508,OVEJAS,Municipal,,998,,VOTOS NULOS,,,377,0
619940882,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70508,OVEJAS,Municipal,,999,,VOTOS EN BLANCO,,,77,0
619940883,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70523,PALMITO,Municipal,18480001,51,1,CONDE,CAMP,HECTOR MANUEL,1745,1
619940883,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70523,PALMITO,Municipal,,994,,RESTO DE VOTACION,,,1225,0
619940883,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70523,PALMITO,Municipal,,998,,VOTOS NULOS,,,105,0
619940883,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70523,PALMITO,Municipal,,999,,VOTOS EN BLANCO,,,134,0
619940884,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70670,SAMPUES,Municipal,18480001,51,1,HERNANDEZ,,VICTOR UBALDO,5976,1
619940884,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70670,SAMPUES,Municipal,,994,,RESTO DE VOTACION,,,3436,0
619940884,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70670,SAMPUES,Municipal,,998,,VOTOS NULOS,,,727,0
619940884,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70670,SAMPUES,Municipal,,999,,VOTOS EN BLANCO,,,139,0
619940885,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70678,SAN BENITO ABAD,Municipal,18480001,51,1,ORDONEZ,,ALVARO IGNACIO,4621,1
619940885,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70678,SAN BENITO ABAD,Municipal,,994,,RESTO DE VOTACION,,,4336,0
619940885,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70678,SAN BENITO ABAD,Municipal,,998,,VOTOS NULOS,,,348,0
619940885,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70678,SAN BENITO ABAD,Municipal,,999,,VOTOS EN BLANCO,,,342,0
619940886,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70702,SAN JUAN DE BETULIA,Municipal,18490002,51,1,HOYOS,P,MANUEL VICENTE,2151,1
619940886,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70702,SAN JUAN DE BETULIA,Municipal,,994,,RESTO DE VOTACION,,,2447,0
619940886,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70702,SAN JUAN DE BETULIA,Municipal,,998,,VOTOS NULOS,,,118,0
619940886,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70702,SAN JUAN DE BETULIA,Municipal,,999,,VOTOS EN BLANCO,,,132,0
619940887,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70708,SAN MARCOS,Municipal,18480001,51,1,DE LA C,MILDRET,JOSEFA,6258,1
619940887,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70708,SAN MARCOS,Municipal,,994,,RESTO DE VOTACION,,,6571,0
619940887,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70708,SAN MARCOS,Municipal,,998,,VOTOS NULOS,,,931,0
619940887,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70708,SAN MARCOS,Municipal,,999,,VOTOS EN BLANCO,,,279,0
619940888,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70713,SAN ONOFRE,Municipal,18480001,51,1,BLANCO,BLANCO,YAMIL,7186,1
619940888,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70713,SAN ONOFRE,Municipal,,994,,RESTO DE VOTACION,,,6964,0
619940888,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70713,SAN ONOFRE,Municipal,,998,,VOTOS NULOS,,,697,0
619940888,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70713,SAN ONOFRE,Municipal,,999,,VOTOS EN BLANCO,,,157,0
619940889,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70717,SAN PEDRO,Municipal,18480001,51,1,CAYCEDO,A,MANUEL ALFONSO,4849,1
619940889,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70717,SAN PEDRO,Municipal,,994,,RESTO DE VOTACION,,,2835,0
619940889,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70717,SAN PEDRO,Municipal,,998,,VOTOS NULOS,,,249,0
619940889,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70717,SAN PEDRO,Municipal,,999,,VOTOS EN BLANCO,,,259,0
619940890,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70742,SINCE,Municipal,18490002,51,1,HERNANDEZ,,JAIRO DE JESUS,4812,1
619940890,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70742,SINCE,Municipal,,994,,RESTO DE VOTACION,,,6101,0
619940890,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70742,SINCE,Municipal,,998,,VOTOS NULOS,,,428,0
619940890,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70742,SINCE,Municipal,,999,,VOTOS EN BLANCO,,,193,0
619940891,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70771,SUCRE,Municipal,18490002,51,1,MUNIVE,V,ALFREDO MANUEL,4885,1
619940891,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70771,SUCRE,Municipal,,994,,RESTO DE VOTACION,,,4422,0
619940891,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70771,SUCRE,Municipal,,998,,VOTOS NULOS,,,122,0
619940891,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70771,SUCRE,Municipal,,999,,VOTOS EN BLANCO,,,127,0
619940892,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70820,TOLU,Municipal,18480001,51,1,QUINTERO,,ROCIO DEL CARMEN,4552,1
619940892,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70820,TOLU,Municipal,,994,,RESTO DE VOTACION,,,4767,0
619940892,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70820,TOLU,Municipal,,998,,VOTOS NULOS,,,647,0
619940892,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70820,TOLU,Municipal,,999,,VOTOS EN BLANCO,,,90,0
619940893,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70823,TOLUVIEJO,Municipal,18480001,51,1,ESCOBAR,D,JUAN FRANCISCO,3811,1
619940893,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70823,TOLUVIEJO,Municipal,,994,,RESTO DE VOTACION,,,3638,0
619940893,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70823,TOLUVIEJO,Municipal,,998,,VOTOS NULOS,,,310,0
619940893,1994,Alcaldía Municipal,Octubre 30,70,SUCRE,70823,TOLUVIEJO,Municipal,,999,,VOTOS EN BLANCO,,,130,0
619940894,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73001,IBAGUE,Municipal,18480001,50,1,CRUZ,BETANCOURT,CARMEN INES,22853,0
619940894,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73001,IBAGUE,Municipal,19949998,51,1,RAMIREZ,GOMEZ,ALVARO,48384,1
619940894,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73001,IBAGUE,Municipal,,998,,VOTOS NULOS,,,4122,0
619940894,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73001,IBAGUE,Municipal,,999,,VOTOS EN BLANCO,,,1919,0
619940895,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73024,ALPUJARRA,Municipal,18490002,51,1,VASQUEZ,AYA,JAIRO,1005,1
619940895,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73024,ALPUJARRA,Municipal,,994,,RESTO DE VOTACION,,,0,0
619940895,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73024,ALPUJARRA,Municipal,,998,,VOTOS NULOS,,,187,0
619940895,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73024,ALPUJARRA,Municipal,,999,,VOTOS EN BLANCO,,,119,0
619940896,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73026,ALVARADO,Municipal,19949999,51,1,RODRIGUEZ,R,HECTOR JHON,1624,1
619940896,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73026,ALVARADO,Municipal,,994,,RESTO DE VOTACION,,,1483,0
619940896,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73026,ALVARADO,Municipal,,998,,VOTOS NULOS,,,87,0
619940896,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73026,ALVARADO,Municipal,,999,,VOTOS EN BLANCO,,,12,0
619940897,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73030,AMBALEMA,Municipal,18480001,51,1,LOZADA,SERRATO,ARMANDO,1135,1
619940897,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73030,AMBALEMA,Municipal,,994,,RESTO DE VOTACION,,,1942,0
619940897,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73030,AMBALEMA,Municipal,,998,,VOTOS NULOS,,,103,0
619940897,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73030,AMBALEMA,Municipal,,999,,VOTOS EN BLANCO,,,13,0
619940898,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73043,ANZOATEGUI,Municipal,18490002,51,1,BARRAGAN,T,JUAN CARLOS,1532,1
619940898,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73043,ANZOATEGUI,Municipal,,994,,RESTO DE VOTACION,,,1246,0
619940898,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73043,ANZOATEGUI,Municipal,,998,,VOTOS NULOS,,,75,0
619940898,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73043,ANZOATEGUI,Municipal,,999,,VOTOS EN BLANCO,,,8,0
619940899,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73055,ARMERO,Municipal,18480001,51,1,QUIMBAYO,ORJUELA,ALEJANDRO,2639,1
619940899,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73055,ARMERO,Municipal,,994,,RESTO DE VOTACION,,,1276,0
619940899,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73055,ARMERO,Municipal,,998,,VOTOS NULOS,,,132,0
619940899,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73055,ARMERO,Municipal,,999,,VOTOS EN BLANCO,,,12,0
619940900,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73067,ATACO,Municipal,18480001,51,1,OYOLA,IBARRA,LUBIN,1474,1
619940900,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73067,ATACO,Municipal,,994,,RESTO DE VOTACION,,,4618,0
619940900,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73067,ATACO,Municipal,,998,,VOTOS NULOS,,,281,0
619940900,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73067,ATACO,Municipal,,999,,VOTOS EN BLANCO,,,21,0
619940901,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73124,CAJAMARCA,Municipal,18480001,51,1,VALENCIA,VARON,PLINIO,3852,1
619940901,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73124,CAJAMARCA,Municipal,,994,,RESTO DE VOTACION,,,2605,0
619940901,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73124,CAJAMARCA,Municipal,,998,,VOTOS NULOS,,,111,0
619940901,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73124,CAJAMARCA,Municipal,,999,,VOTOS EN BLANCO,,,55,0
619940902,1994,Alcaldía Municipal,Octubre 30,73,TOLIMA,73148,CARMEN DE APICALA,Municipal,18480001,51,1,CUCALON,V,MARIA EUGENIA,897,1
